loc,image/0/loc/__text,image/0/title/__text,lastmod,changefreq,priority,image/1/loc/__text,image/1/title/__text,image/2/loc/__text,image/2/title/__text,image/3/loc/__text,image/3/title/__text,image/4/loc/__text,image/4/title/__text,image/5/loc/__text,image/5/title/__text,image/6/loc/__text,image/6/title/__text,image/7/loc/__text,image/7/title/__text,image/8/loc/__text,image/8/title/__text,image/9/loc/__text,image/9/title/__text,image/10/loc/__text,image/10/title/__text,image/11/loc/__text,image/11/title/__text
https://www.idefix.com/Muzik/2-Days-Of-Kaos/Yabanci-Albumler/Dance/House/urunno=0000000139191,https://i.idefix.com/cache/600x600-0/originals/0000000139191-1.jpg,2 Days Of Kaos,2019-02-25T12:25:11+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Live-Cult/Yabanci-Albumler/Rock-Music/Hard-Rock/urunno=0000000166441,https://i.idefix.com/cache/600x600-0/originals/0000000166441-1.jpg,Live Cult,2019-02-25T12:25:35+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Twenty-Five/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000300206,https://i.idefix.com/cache/600x600-0/originals/0000000300206-1.jpg,Twenty Five,2019-05-07T07:08:41+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Tribute-To-Oum-Kolthoum/Yabanci-Albumler/World-Music/World/urunno=0000000179878,https://i.idefix.com/cache/600x600-0/originals/0000000179878-1.jpg,Tribute To Oum Kolthoum,2019-02-25T12:25:46+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Songs-From-The-Musicals/Yabanci-Albumler/World-Music/World/urunno=0000000321424,https://i.idefix.com/cache/600x600-0/originals/0000000321424-1.jpg,Songs From The Musicals,2019-02-25T13:20:41+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Berlin-Live-At-St-Anns-Warehouse/Yabanci-Albumler/Rock-Music/Rock/urunno=0000000305086,https://i.idefix.com/cache/600x600-0/originals/0000000305086-1.jpg,Berlin: Live At St Ann's Warehouse,2019-02-25T13:20:29+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/The-Intricate-Beauty/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000329778,https://i.idefix.com/cache/600x600-0/originals/0000000329778-1.jpg,The Intricate Beauty,2019-02-25T13:21:13+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Fabriclive-50-Dbridge-Instra-Mental-Present-Autonomic/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000326287,https://i.idefix.com/cache/600x600-0/originals/0000000326287-1.jpg,"Fabriclive ,50: Dbridge   Instra:Mental Present Autonomic",2019-02-25T13:21:09+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Big-Love/Yabanci-Albumler/Dance/House/urunno=0000000287947,https://i.idefix.com/cache/600x600-0/originals/0000000287947-1.jpg,Big Love,2019-02-25T13:20:10+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/The-Ballad-of-Den-the-Men/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000226157,https://i.idefix.com/cache/600x600-0/originals/0000000226157-1.jpg,The Ballad of Den the Men,2019-05-07T07:07:47+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Rage-Against-The-Machine/Yabanci-Albumler/Rock-Music/Rock/urunno=0000000363766,https://i.idefix.com/cache/600x600-0/originals/0000000363766-1.jpg,Rage Against The Machine,2019-02-25T13:21:30+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/In-The-House-Eivissa-08/Yabanci-Albumler/Dance/House/urunno=0000000276573,https://i.idefix.com/cache/600x600-0/originals/0000000276573-1.jpg,In The House Eivissa 08,2019-02-25T13:20:05+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Portrait-Mozart-Beethoven-Brahms-etc-/Yabanci-Albumler/Classic/Yorumcular/urunno=0000000182360,https://i.idefix.com/cache/600x600-0/originals/0000000182360-1.jpg,"Portrait (Mozart, Beethoven, Brahms, etc.)",2019-04-24T08:12:17+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Maskarada/Yabanci-Albumler/World-Music/Balkan-Gypsy/urunno=0000000257659,https://i.idefix.com/cache/600x600-0/originals/0000000257659-1.jpg,Maskarada,2019-02-25T12:26:35+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Titanicthe-Story/Yabanci-Albumler/Soundtracks/Soundtrack/urunno=0000000098808,https://i.idefix.com/cache/600x600-0/originals/0000000098808-1.jpg,Titanic/The Story,2019-02-25T12:24:54+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Illumination/Yabanci-Albumler/Pop-Music/Funk/urunno=0000000191957,https://i.idefix.com/cache/600x600-0/originals/0000000191957-1.jpg,Illumination,2019-07-22T08:34:15+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Thirteenth-Step-Limited-Numbered-Edition-/Yabanci-Albumler/Rock-Music/Alternative-Rock/urunno=0000000618759,https://i.idefix.com/cache/600x600-0/originals/0000000618759-1.jpg,Thirteenth Step (Limited Numbered Edition),2019-08-26T10:20:00+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Tantra-Remixed/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000253653,https://i.idefix.com/cache/600x600-0/originals/0000000253653-1.jpg,Tantra Remixed,2019-02-25T12:26:33+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Good-Times-London/Yabanci-Albumler/Compilations/Easy-Listening/urunno=0000000287948,https://i.idefix.com/cache/600x600-0/originals/0000000287948-1.jpg,Good Times London,2019-02-25T13:20:10+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/After-Dark-Vol2-Mix/Yabanci-Albumler/Dance/House/urunno=0000000321585,https://i.idefix.com/cache/600x600-0/originals/0000000321585-1.jpg,After Dark Vol2 Mix,2019-02-25T13:21:02+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Folklore-And-Superstition/Yabanci-Albumler/Rock-Music/Rock/urunno=0000000321532,https://i.idefix.com/cache/600x600-0/originals/0000000321532-1.jpg,Folklore And Superstition,2019-02-25T13:20:55+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Zurna-East-West-Ensenble/Yabanci-Albumler/World-Music/World/urunno=0000000179881,https://i.idefix.com/cache/600x600-0/originals/0000000179881-1.jpg,Zurna East West Ensenble,2019-02-25T12:25:46+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Can-Our-Love/Yabanci-Albumler/Rock-Music/Alternative-Rock/urunno=0000000166451,https://i.idefix.com/cache/600x600-0/originals/0000000166451-1.jpg,Can Our Love,2019-08-26T10:20:00+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/DJ-Antoine-Superhero-CD-DVD/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000313805,https://i.idefix.com/cache/600x600-0/originals/0000000313805-1.jpg,DJ Antoine - Superhero? CD+DVD,2019-02-25T13:20:32+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Romance/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000284711,https://i.idefix.com/cache/600x600-0/originals/0000000284711-1.jpg,Romance,2019-05-07T07:08:19+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/A-Night-In-Madrid/Yabanci-Albumler/World-Music/Latin-/urunno=0000000228309,https://i.idefix.com/cache/600x600-0/originals/0000000228309-1.jpg,A Night In Madrid,2019-02-25T12:26:25+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Music-Of-Romanian-Gypies/Yabanci-Albumler/World-Music/Balkan-Gypsy/urunno=0000000311860,https://i.idefix.com/cache/600x600-0/originals/0000000311860-1.jpg,Music Of Romanian Gypies,2019-02-25T13:20:31+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Shy-Angels/Yabanci-Albumler/World-Music/African/urunno=0000000119650,https://i.idefix.com/cache/600x600-0/originals/0000000119650-1.jpg,Shy Angels,2019-02-25T12:25:04+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Blues-Blues-Blues/Yabanci-Albumler/Jazz-Music/Blues/urunno=0000000148189,https://i.idefix.com/cache/600x600-0/originals/0000000148189-1.jpg,Blues Blues Blues,2019-02-25T12:25:18+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Songs-Of-Love-And-Hate/Yabanci-Albumler/Pop-Music/Pop/urunno=0000000363700,https://i.idefix.com/cache/600x600-0/originals/0000000363700-1.jpg,Songs Of Love And Hate,2019-02-25T13:21:26+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Natty-Dread/Yabanci-Albumler/Pop-Music/Reggae/urunno=0000000587737,https://i.idefix.com/cache/600x600-0/originals/0000000587737-1.jpg,Natty Dread,2019-07-22T08:34:26+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/The-Soul-Jazz-Of-Timo-Lassy/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000321508,https://i.idefix.com/cache/600x600-0/originals/0000000321508-1.jpg,The Soul   Jazz Of Timo Lassy,2019-05-07T07:08:54+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Under-Blackpool-Lights/Yabanci-Albumler/Rock-Music/Rock/urunno=0000000181599,https://i.idefix.com/cache/600x600-0/originals/0000000181599-1.jpg,Under Blackpool Lights,2019-02-25T12:25:47+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Dangereous/Yabanci-Albumler/World-Music/World/urunno=0000000294291,https://i.idefix.com/cache/600x600-0/originals/0000000294291-1.jpg,Dangereous,2019-02-25T13:20:12+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/The-Very-Best-Of-World-Duets/Yabanci-Albumler/World-Music/World/urunno=0000000148221,https://i.idefix.com/cache/600x600-0/originals/0000000148221-1.jpg,The Very Best Of World Duets,2019-02-25T12:25:19+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Luxury-Soul-2010/Yabanci-Albumler/Pop-Music/R-B/urunno=0000000324998,https://i.idefix.com/cache/600x600-0/originals/0000000324998-1.jpg,Luxury Soul 2010,2019-02-25T13:21:07+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Spiritual-Underground/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000198888,https://i.idefix.com/cache/600x600-0/originals/0000000198888-1.jpg,Spiritual Underground,2019-02-25T12:25:58+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Home/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000038642,https://i.idefix.com/cache/600x600-0/originals/0000000038642-1.jpg,Home,2019-09-19T07:15:42+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Momentos/Yabanci-Albumler/World-Music/Cuba/urunno=0000000184168,https://i.idefix.com/cache/600x600-0/originals/0000000184168-1.jpg,Momentos,2019-02-25T12:25:48+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/25th-Anniversary-Live/Yabanci-Albumler/Rock-Music/Rock/urunno=0000000587890,https://i.idefix.com/cache/600x600-0/originals/0000000587890-1.jpg,25th Anniversary: Live...,2019-02-25T13:22:03+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Turkey/Yabanci-Albumler/World-Music/World/urunno=0000000270090,https://i.idefix.com/cache/600x600-0/originals/0000000270090-1.jpg,Turkey,2019-02-25T13:19:59+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Symphonies-Complete-/Yabanci-Albumler/Classic/Besteciler/urunno=0000000300814,https://i.idefix.com/cache/600x600-0/originals/0000000300814-1.jpg,Symphonies (Complete),2019-02-25T13:20:26+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Best-of-Johnny-Cash-2CD-1DVD/Yabanci-Albumler/Pop-Music/Country/urunno=0000000326272,https://i.idefix.com/cache/600x600-0/originals/0000000326272-1.jpg,Best of Johnny Cash '2CD+1DVD',2019-02-25T13:21:08+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Well-You-Neednt/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000267318,https://i.idefix.com/cache/600x600-0/originals/0000000267318-1.jpg,Well You Needn't,2019-05-07T07:08:10+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/The-Sound-Of-Renaissance-Vol4/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000258134,https://i.idefix.com/cache/600x600-0/originals/0000000258134-1.jpg,The Sound Of Renaissance Vol.4,2019-02-25T12:26:36+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Taste-Of-Brazil-Cd/Yabanci-Albumler/World-Music/World/urunno=0000000321527,https://i.idefix.com/cache/600x600-0/originals/0000000321527-1.jpg,Taste Of Brazil Cd,2019-02-25T13:20:54+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Baila-A-Latin-Dance-Party/Yabanci-Albumler/World-Music/World/urunno=0000000211641,https://i.idefix.com/cache/600x600-0/originals/0000000211641-1.jpg,Baila A Latin Dance Party,2019-02-25T12:26:05+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Acoustic-Dreamland/Yabanci-Albumler/World-Music/World/urunno=0000000357060,https://i.idefix.com/cache/600x600-0/originals/0000000357060-1.jpg,Acoustic Dreamland,2019-02-25T13:21:24+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/The-Master-Collection-5-CompBy-Jamie-Lewis/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000285189,https://i.idefix.com/cache/600x600-0/originals/0000000285189-1.jpg,The Master Collection 5 Comp.By Jamie Lewis,2019-02-25T13:20:09+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Cafe-Arabia/Yabanci-Albumler/World-Music/World/urunno=0000000169108,https://i.idefix.com/cache/600x600-0/originals/0000000169108-1.jpg,Cafe Arabia,2019-02-25T12:25:37+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Live-At-The-Village-Gate/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000298821,https://i.idefix.com/cache/600x600-0/originals/0000000298821-1.jpg,Live At The Village Gate,2019-05-07T07:08:35+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Thats-The-Way-It-Is-Remastered-Deluxe-Edition-/Yabanci-Albumler/Rock-Music/Rock-Nroll/urunno=0000000618801,https://i.idefix.com/cache/600x600-0/originals/0000000618801-1.jpg,That's The Way It Is (Remastered) (Deluxe Edition),2019-09-02T11:06:08+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Bad-For-You-Baby-Remast-/Yabanci-Albumler/Rock-Music/Rock/urunno=0000000363749,https://i.idefix.com/cache/600x600-0/originals/0000000363749-1.jpg,Bad For You Baby -Remast-,2019-02-25T13:21:29+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Veselina/Yabanci-Albumler/World-Music/Balkan-Gypsy/urunno=0000000274574,https://i.idefix.com/cache/600x600-0/originals/0000000274574-1.jpg,Veselina,2019-02-25T13:20:04+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Cafe-Europa/Yabanci-Albumler/Electronica/Chillout/urunno=0000000253665,https://i.idefix.com/cache/600x600-0/originals/0000000253665-1.jpg,Cafe Europa,2019-02-25T12:26:34+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Best-Of-Pixies/Yabanci-Albumler/Rock-Music/Alternative-Rock/urunno=0000000166464,https://i.idefix.com/cache/600x600-0/originals/0000000166464-1.jpg,Best Of Pixies,2019-08-26T10:20:00+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Join-Cd/Yabanci-Albumler/World-Music/World/urunno=0000000321516,https://i.idefix.com/cache/600x600-0/originals/0000000321516-1.jpg,Join Cd,2019-02-25T13:20:53+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Premier-Hits/Yabanci-Albumler/Pop-Music/New-Wave/urunno=0000000166343,https://i.idefix.com/cache/600x600-0/originals/0000000166343-1.jpg,Premier Hits,2019-02-25T12:25:34+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Now-Was-The-Time/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000298921,https://i.idefix.com/cache/600x600-0/originals/0000000298921-1.jpg,Now Was The Tıme,2019-05-07T07:08:36+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Days-Of-Twang/Yabanci-Albumler/Electronica/Nu-Elektro-Jazz/urunno=0000000242827,https://i.idefix.com/cache/600x600-0/originals/0000000242827-1.jpg,Days Of Twang,2019-05-07T07:07:57+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Utilities/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000186082,https://i.idefix.com/cache/600x600-0/originals/0000000186082-1.jpg,Utilities,2019-02-25T12:25:49+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Beginners-Guide-To-World-Music/Yabanci-Albumler/World-Music/World/urunno=0000000148267,https://i.idefix.com/cache/600x600-0/originals/0000000148267-1.jpg,Beginners Guide To World Music,2019-02-25T12:25:20+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/House-Masters/Yabanci-Albumler/Dance/House/urunno=0000000287943,https://i.idefix.com/cache/600x600-0/originals/0000000287943-1.jpg,House Masters,2019-02-25T13:20:10+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Inspired/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000321453,https://i.idefix.com/cache/600x600-0/originals/0000000321453-1.jpg,Inspired,2019-05-07T07:08:54+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/In-The-Flat-Field/Yabanci-Albumler/Rock-Music/Alternative-Rock/urunno=0000000030553,https://i.idefix.com/cache/600x600-0/originals/0000000030553-1.jpg,In The Flat Field,2019-09-19T07:09:36+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Euro-Lounge/Yabanci-Albumler/Electronica/Lounge/urunno=0000000136791,https://i.idefix.com/cache/600x600-0/originals/0000000136791-1.jpg,Euro Lounge,2019-02-25T12:25:09+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Cheer-Me-Perverts/Yabanci-Albumler/World-Music/World/urunno=0000000316314,https://i.idefix.com/cache/600x600-0/originals/0000000316314-1.jpg,"Cheer Me, Perverts",2019-02-25T13:20:33+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Grafiando-Vento/Yabanci-Albumler/World-Music/World/urunno=0000000321399,https://i.idefix.com/cache/600x600-0/originals/0000000321399-1.jpg,Grafiando Vento,2019-02-25T13:20:39+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/50-Greatest-Hits/Yabanci-Albumler/Rock-Music/Rock-Nroll/urunno=0000000363762,https://i.idefix.com/cache/600x600-0/originals/0000000363762-1.jpg,50 Greatest Hits,2019-09-02T11:06:08+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Tai-Chi/Yabanci-Albumler/New-Age-Music/Meditation/urunno=0000000148216,https://i.idefix.com/cache/600x600-0/originals/0000000148216-1.jpg,Tai Chi,2019-02-25T12:25:19+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Arabian-Travels/Yabanci-Albumler/World-Music/Arabic/urunno=0000000117625,https://i.idefix.com/cache/600x600-0/originals/0000000117625-1.jpg,Arabian Travels,2019-02-25T12:25:02+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Sub-Surface/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000220182,https://i.idefix.com/cache/600x600-0/originals/0000000220182-1.jpg,Sub Surface,2019-05-07T07:07:42+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/A-Rainy-Day/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000129448,https://i.idefix.com/cache/600x600-0/originals/0000000129448-1.jpg,A Rainy Day,2019-05-07T07:06:46+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Buongiorno-Tristezza/Yabanci-Albumler/World-Music/World/urunno=0000000298044,https://i.idefix.com/cache/600x600-0/originals/0000000298044-1.jpg,Buongiorno Tristezza,2019-02-25T13:20:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/I-Wish/Yabanci-Albumler/Electronica/Nu-Elektro-Jazz/urunno=0000000242835,https://i.idefix.com/cache/600x600-0/originals/0000000242835-1.jpg,I Wish,2019-05-07T07:07:57+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Fast-Man-Raider-Man-Cd/Yabanci-Albumler/Rock-Music/Rock/urunno=0000000321324,https://i.idefix.com/cache/600x600-0/originals/0000000321324-1.jpg,Fast Man Raider Man Cd,2019-02-25T13:20:36+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Greatest-Hits/Yabanci-Albumler/Pop-Music/Pop/urunno=0000000363697,https://i.idefix.com/cache/600x600-0/originals/0000000363697-1.jpg,Greatest Hits,2019-02-25T13:21:25+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/The-Annual-2007/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000228158,https://i.idefix.com/cache/600x600-0/originals/0000000228158-1.jpg,The Annual 2007,2019-02-25T12:26:24+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Orchestren-Andalou-DIsrael-Maghreb!/Yabanci-Albumler/World-Music/World/urunno=0000000179871,https://i.idefix.com/cache/600x600-0/originals/0000000179871-1.jpg,Orchestren Andalou D'Israel Maghreb!,2019-02-25T12:25:45+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Cream-The-DVD/Yabanci-Albumler/Compilations/Compilation/urunno=0000000165932,https://i.idefix.com/cache/600x600-0/originals/0000000165932-1.jpg,Cream The DVD,2019-02-25T12:25:30+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Back-To-School-Karaoke-DVD/Karaoke/Yabanci/urunno=0000000219106,https://i.idefix.com/cache/600x600-0/originals/0000000219106-1.jpg,Back To School Karaoke  DVD,2019-02-25T12:26:14+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Rost-Pocks-The-EP-Collection/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000166193,https://i.idefix.com/cache/600x600-0/originals/0000000166193-1.jpg,Rost Pocks:The EP Collection,2019-02-25T12:25:34+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Emphasis-!/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000300183,https://i.idefix.com/cache/600x600-0/originals/0000000300183-1.jpg,Emphasis !,2019-05-07T07:08:39+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Transitions/Yabanci-Albumler/Electronica/Electronic-Music/Underground/urunno=0000000280901,https://i.idefix.com/cache/600x600-0/originals/0000000280901-1.jpg,Transitions,2019-02-25T13:20:07+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Moonbeams-1-Bonus-Track-/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000587789,https://i.idefix.com/cache/600x600-0/originals/0000000587789-1.jpg,Moonbeams (+ 1 Bonus Track),2019-05-07T07:11:31+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Close-Up-Volume-1-Love/Yabanci-Albumler/Pop-Music/Pop/urunno=0000000363786,https://i.idefix.com/cache/600x600-0/originals/0000000363786-1.jpg,Close Up Volume 1:Love..,2019-02-25T13:21:32+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Live-In-Paris-1965/Yabanci-Albumler/Jazz-Music/Jazz/urunno=0000000321368,https://i.idefix.com/cache/600x600-0/originals/0000000321368-1.jpg,Live In Paris 1965,2019-02-25T13:20:37+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Laylow/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000242826,https://i.idefix.com/cache/600x600-0/originals/0000000242826-1.jpg,Laylow,2019-02-25T12:26:29+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Global-Chillout-Lounge/Yabanci-Albumler/Club-Dance-Electronica/urunno=0000000326268,https://i.idefix.com/cache/600x600-0/originals/0000000326268-1.jpg,Global Chillout Lounge,2019-02-25T13:21:07+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Italian-Songs/Yabanci-Albumler/World-Music/World/urunno=0000000321382,https://i.idefix.com/cache/600x600-0/originals/0000000321382-1.jpg,Italian Songs,2019-02-25T13:20:38+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
https://www.idefix.com/Muzik/Woman-Of-Latin-America/Yabanci-Albumler/World-Music/Latin-/urunno=0000000166646,https://i.idefix.com/cache/600x600-0/originals/0000000166646-1.jpg,Woman Of Latin America,2019-02-25T12:25:36+03:00,hourly,0.5,,,,,,,,,,,,,,,,,,,,,,
